LANDSAT_ID,PATH,ROW,date,site_no,width_sv,lat,lon,country
LT05_L1TP_035033_20030812_20160916_01_T1,35,33,2003-08-12,09132500,31.0896,38.9258228,-107.4342211,United States
LT05_L1TP_035033_20040510_20160913_01_T1,35,33,2004-05-10,09081000,39.0144,39.37331729,-107.0839367,United States
LT05_L1TP_035033_20040510_20160913_01_T1,35,33,2004-05-10,09106150,59.436,39.09859226,-108.355086,United States
LT05_L1TP_035033_20040713_20160914_01_T1,35,33,2004-07-13,09081000,39.0144,39.37331729,-107.0839367,United States
LT05_L1TP_035033_20040713_20160914_01_T1,35,33,2004-07-13,09095500,97.536,39.2391463,-108.2661946,United States
LT05_L1TP_035033_20040915_20160913_01_T1,35,33,2004-09-15,09144250,58.52160000000001,38.75303944,-108.078403,United States
LT05_L1TP_035033_20060601_20160911_01_T1,35,33,2006-06-01,09106150,60.3504,39.09859226,-108.355086,United States
LT05_L1TP_035033_20070620_20160908_01_T1,35,33,2007-06-20,09134100,32.308800000000005,38.8575,-107.6219444,United States
LT05_L1TP_035033_20070620_20160908_01_T1,35,33,2007-06-20,09135950,35.9664,38.78831784,-107.7397812,United States
LT05_L1TP_035033_20070620_20160908_01_T1,35,33,2007-06-20,09144250,67.056,38.75303944,-108.078403,United States
LT05_L1TP_035033_20080606_20160906_01_T1,35,33,2008-06-06,09106150,68.58,39.09859226,-108.355086,United States
LT05_L1TP_035033_20080724_20160909_01_T1,35,33,2008-07-24,09128000,31.3944,38.52915336,-107.648947,United States
LT05_L1TP_035033_20090508_20160905_01_T1,35,33,2009-05-08,09106150,60.96,39.09859226,-108.355086,United States
LT05_L1TP_035033_20090508_20160905_01_T1,35,33,2009-05-08,09136100,42.672000000000004,38.78516667,-107.8334167,United States
LT05_L1TP_035033_20100409_20160901_01_T1,35,33,2010-04-09,09144250,66.1416,38.75303944,-108.078403,United States
LT05_L1TP_035033_20111021_20160830_01_T1,35,33,2011-10-21,09106150,92.6592,39.09859226,-108.355086,United States
LT05_L1TP_035034_19850826_20161004_01_T1,35,34,1985-08-26,09361500,35.9664,37.2791688,-107.8803445,United States
LT05_L1TP_035034_19881005_20161002_01_T1,35,34,1988-10-05,09355500,54.254400000000004,36.80188889,-107.6986389,United States
LT05_L1TP_035034_19881005_20161002_01_T1,35,34,1988-10-05,09363500,39.624,37.03656944,-107.8753333,United States
LT05_L1TP_035034_19890906_20161001_01_T1,35,34,1989-09-06,09371010,60.3504,37.00113889,-109.0295833,United States
LT05_L1TP_035034_19900605_20161001_01_T1,35,34,1990-06-05,09166500,31.6992,37.47249296,-108.4975908,United States
LT05_L1TP_035034_19900605_20161001_01_T1,35,34,1990-06-05,09361500,46.3296,37.2791688,-107.8803445,United States
LT05_L1TP_035034_19900605_20161001_01_T1,35,34,1990-06-05,09371010,82.296,37.00113889,-109.0295833,United States
LT05_L1TP_035034_19910624_20160930_01_T1,35,34,1991-06-24,09361500,44.805600000000005,37.2791688,-107.8803445,United States
LT05_L1TP_035034_19920610_20160928_01_T1,35,34,1992-06-10,09355500,65.532,36.80188889,-107.6986389,United States
LT05_L1TP_035034_19920610_20160928_01_T1,35,34,1992-06-10,09363500,45.72,37.03656944,-107.8753333,United States
LT05_L1TP_035034_19930426_20160929_01_T1,35,34,1993-04-26,09361500,44.805600000000005,37.2791688,-107.8803445,United States
LT05_L1TP_035034_19960605_20160924_01_T1,35,34,1996-06-05,09371010,73.152,37.00113889,-109.0295833,United States
LT05_L1TP_035034_19960925_20160925_01_T1,35,34,1996-09-25,09361500,34.7472,37.2791688,-107.8803445,United States
LT05_L1TP_035034_19980729_20160922_01_T1,35,34,1998-07-29,09361500,41.4528,37.2791688,-107.8803445,United States
LT05_L1TP_035034_20010416_20160919_01_T1,35,34,2001-04-16,09355500,53.34,36.80188889,-107.6986389,United States
LT05_L1TP_035034_20010619_20160917_01_T1,35,34,2001-06-19,09371010,84.73440000000001,37.00113889,-109.0295833,United States
LT05_L1TP_035034_20010806_20160917_01_T1,35,34,2001-08-06,09355500,55.168800000000005,36.80188889,-107.6986389,United States
LT05_L1TP_035034_20010806_20160917_01_T1,35,34,2001-08-06,09363500,41.757600000000004,37.03656944,-107.8753333,United States
LT05_L1TP_035034_20040510_20160914_01_T1,35,34,2004-05-10,09166500,35.3568,37.47249296,-108.4975908,United States
LT05_L1TP_035034_20040729_20160914_01_T1,35,34,2004-07-29,09361500,37.1856,37.2791688,-107.8803445,United States
LT05_L1TP_035034_20070316_20160908_01_T1,35,34,2007-03-16,09166500,37.7952,37.47249296,-108.4975908,United States
LT05_L1TP_035034_20070316_20160908_01_T1,35,34,2007-03-16,09361500,38.1,37.2791688,-107.8803445,United States
LT05_L1TP_035034_20070503_20160907_01_T1,35,34,2007-05-03,09166500,33.528,37.47249296,-108.4975908,United States
LT05_L1TP_035034_20070620_20160907_01_T1,35,34,2007-06-20,09371010,65.2272,37.00113889,-109.0295833,United States
LT05_L1TP_035034_20070924_20160908_01_T1,35,34,2007-09-24,09361500,42.062400000000004,37.2791688,-107.8803445,United States
LT05_L1TP_035034_20080505_20160906_01_T1,35,34,2008-05-05,09166500,32.9184,37.47249296,-108.4975908,United States
LT05_L1TP_035034_20080505_20160906_01_T1,35,34,2008-05-05,09355500,54.864000000000004,36.80188889,-107.6986389,United States
LT05_L1TP_035034_20080825_20160905_01_T1,35,34,2008-08-25,09355500,51.816,36.80188889,-107.6986389,United States
LT05_L1TP_035034_20090812_20160903_01_T1,35,34,2009-08-12,09371010,78.6384,37.00113889,-109.0295833,United States
LT05_L1TP_035034_20100527_20160901_01_T1,35,34,2010-05-27,09363500,44.805600000000005,37.03656944,-107.8753333,United States
LT05_L1TP_035034_20100831_20160831_01_T1,35,34,2010-08-31,09371010,79.248,37.00113889,-109.0295833,United States
LT05_L1TP_035034_20110428_20160901_01_T1,35,34,2011-04-28,09363500,41.757600000000004,37.03656944,-107.8753333,United States
LT05_L1TP_035034_20110615_20160901_01_T1,35,34,2011-06-15,09371010,73.4568,37.00113889,-109.0295833,United States
LT05_L1TP_035036_19910827_20160929_01_T1,35,36,1991-08-27,09396100,39.624,35.18224625,-109.4470509,United States
LT05_L1TP_035036_19930120_20160928_01_T1,35,36,1993-01-20,09396100,64.00800000000001,35.18224625,-109.4470509,United States
LT05_L1TP_035037_19841229_20161004_01_T1,35,37,1984-12-29,09442000,79.5528,32.96527778,-109.3086111,United States
LT05_L1TP_035037_19841229_20161004_01_T1,35,37,1984-12-29,09443000,43.586400000000005,33.36811687,-108.9103424,United States
LT05_L1TP_035037_19841229_20161004_01_T1,35,37,1984-12-29,09444000,42.672000000000004,33.24716667,-108.88,United States
LT05_L1TP_035037_19841229_20161004_01_T1,35,37,1984-12-29,09444200,40.8432,33.29089456,-109.1961832,United States
LT05_L1TP_035037_19841229_20161004_01_T1,35,37,1984-12-29,09448500,96.6216,32.86839728,-109.511186,United States
LT05_L1TP_035037_19841229_20161004_01_T1,35,37,1984-12-29,09466500,170.07840000000002,33.18561278,-110.2200903,United States
LT05_L1TP_035037_19860117_20161004_01_T1,35,37,1986-01-17,09466500,52.7304,33.18561278,-110.2200903,United States
LT05_L1TP_035037_19861117_20161003_01_T1,35,37,1986-11-17,09444000,31.6992,33.24716667,-108.88,United States
LT05_L1TP_035037_19861117_20161003_01_T1,35,37,1986-11-17,09444500,36.8808,33.04950776,-109.2959047,United States
LT05_L1TP_035037_19880919_20161002_01_T1,35,37,1988-09-19,09466500,61.5696,33.18561278,-110.2200903,United States
LT05_L1TP_035037_19881005_20161002_01_T1,35,37,1988-10-05,09466500,51.2064,33.18561278,-110.2200903,United States
LT05_L1TP_035037_19910523_20160929_01_T1,35,37,1991-05-23,09466500,46.9392,33.18561278,-110.2200903,United States
LT05_L1TP_035037_19920610_20160928_01_T1,35,37,1992-06-10,09466500,73.152,33.18561278,-110.2200903,United States
LT05_L1TP_035037_19930120_20160928_01_T1,35,37,1993-01-20,09444000,31.3944,33.24716667,-108.88,United States
LT05_L1TP_035037_19930410_20160928_01_T1,35,37,1993-04-10,09466500,57.912000000000006,33.18561278,-110.2200903,United States
LT05_L1TP_035037_19930816_20160927_01_T1,35,37,1993-08-16,09444500,37.7952,33.04950776,-109.2959047,United States
LT05_L1TP_035037_19931120_20160927_01_T1,35,37,1993-11-20,09466500,40.8432,33.18561278,-110.2200903,United States
LT05_L1TP_035037_20080403_20160906_01_T1,35,37,2008-04-03,09439000,31.3944,32.72444444,-109.0991667,United States
LT05_L1TP_035037_20091202_20160904_01_T1,35,37,2009-12-02,09448500,38.1,32.86839728,-109.511186,United States
LT05_L1TP_035038_19930120_20160928_01_T1,35,38,1993-01-20,09472000,47.244,32.380628,-110.446471,United States
LT05_L1TP_036023_19980415_20161225_01_T1,36,23,1998-04-15,05KE002,33.1,53.5875,-104.16111,Canada
LT05_L1TP_036026_19950626_20160926_01_T1,36,26,1995-06-26,06172310,30.1752,48.30790556,-106.8223167,United States
LT05_L1TP_036026_20020613_20160918_01_T1,36,26,2002-06-13,06172310,33.528,48.30790556,-106.8223167,United States
LT05_L1TP_036027_19950626_20160926_01_T1,36,27,1995-06-26,06174500,35.3568,48.13005278,-106.3643139,United States
LT05_L1TP_036027_19980821_20160922_01_T1,36,27,1998-08-21,06174500,31.0896,48.13005278,-106.3643139,United States
LT05_L1TP_036027_20070526_20160908_01_T1,36,27,2007-05-26,06174500,35.3568,48.13005278,-106.3643139,United States
LT05_L1TP_036027_20110606_20160901_01_T1,36,27,2011-06-06,06174500,60.3504,48.13005278,-106.3643139,United States
LT05_L1TP_036028_19841017_20161004_01_T1,36,28,1984-10-17,06307616,34.1376,45.41160556,-106.4573528,United States
LT05_L1TP_036028_19841017_20161004_01_T1,36,28,1984-10-17,06309000,171.29760000000002,46.4207722,-105.8600333,United States
LT05_L1TP_036028_19850801_20161004_01_T1,36,28,1985-08-01,06308500,37.7952,46.3845944,-105.8455222,United States
LT05_L1TP_036028_19860430_20161004_01_T1,36,28,1986-04-30,06308500,38.4048,46.3845944,-105.8455222,United States
LT05_L1TP_036028_19890524_20161001_01_T1,36,28,1989-05-24,06294500,62.7888,46.1244722,-107.4687917,United States
LT05_L1TP_036028_19890913_20161001_01_T1,36,28,1989-09-13,06295000,141.4272,46.2666361,-106.6913028,United States
LT05_L1TP_036028_19890929_20161001_01_T1,36,28,1989-09-29,06309000,165.8112,46.4207722,-105.8600333,United States
LT05_L1TP_036028_19930401_20160928_01_T1,36,28,1993-04-01,06309000,168.24960000000002,46.4207722,-105.8600333,United States
LT05_L1TP_036028_19960221_20160925_01_T1,36,28,1996-02-21,06308500,43.281600000000005,46.3845944,-105.8455222,United States
LT05_L1TP_036028_19971106_20160923_01_T1,36,28,1997-11-06,06308500,42.976800000000004,46.3845944,-105.8455222,United States
LT05_L1TP_036028_19980805_20160922_01_T1,36,28,1998-08-05,06307616,41.757600000000004,45.41160556,-106.4573528,United States
LT05_L1TP_036028_20000404_20160918_01_T1,36,28,2000-04-04,06309000,157.8864,46.4207722,-105.8600333,United States
LT05_L1TP_036028_20000607_20160918_01_T1,36,28,2000-06-07,06308500,45.72,46.3845944,-105.8455222,United States
LT05_L1TP_036028_20001114_20160918_01_T1,36,28,2000-11-14,06294500,59.1312,46.1244722,-107.4687917,United States
LT05_L1TP_036028_20031022_20160914_01_T1,36,28,2003-10-22,06295000,129.54000000000002,46.2666361,-106.6913028,United States
LT05_L1TP_036028_20031022_20160914_01_T1,36,28,2003-10-22,06309000,139.2936,46.4207722,-105.8600333,United States
LT05_L1TP_036029_19860414_20161004_01_T1,36,29,1986-04-14,06307500,30.48,45.141275,-106.7713556,United States
LT05_L1TP_036029_19861007_20161003_01_T1,36,29,1986-10-07,06274300,79.248,44.3832907,-108.0362117,United States
LT05_L1TP_036029_19900815_20160930_01_T1,36,29,1990-08-15,06306300,36.8808,45.0091361,-106.8359444,United States
LT05_L1TP_036029_19900815_20160930_01_T1,36,29,1990-08-15,06307500,35.6616,45.141275,-106.7713556,United States
LT05_L1TP_036029_19930503_20160928_01_T1,36,29,1993-05-03,06274300,80.1624,44.3832907,-108.0362117,United States
LT05_L1TP_036029_19940623_20160927_01_T1,36,29,1994-06-23,06287000,56.692800000000005,45.31690278,-107.9188889,United States
LT05_L1TP_036029_19940927_20160927_01_T1,36,29,1994-09-27,06279500,79.248,44.75856618,-108.1814972,United States
LT05_L1TP_036029_19940927_20160927_01_T1,36,29,1994-09-27,06287000,53.949600000000004,45.31690278,-107.9188889,United States
LT05_L1TP_036029_19941114_20160926_01_T1,36,29,1994-11-14,06306300,36.8808,45.0091361,-106.8359444,United States
LT05_L1TP_036029_19950712_20160926_01_T1,36,29,1995-07-12,06287000,77.4192,45.31690278,-107.9188889,United States
LT05_L1TP_036029_19950829_20160926_01_T1,36,29,1995-08-29,06306300,34.7472,45.0091361,-106.8359444,United States
LT05_L1TP_036029_19950829_20160926_01_T1,36,29,1995-08-29,06307500,37.7952,45.141275,-106.7713556,United States
LT05_L1TP_036029_19960205_20160925_01_T1,36,29,1996-02-05,06279500,73.152,44.75856618,-108.1814972,United States
LT05_L1TP_036029_19960612_20160924_01_T1,36,29,1996-06-12,06306300,44.500800000000005,45.0091361,-106.8359444,United States
LT05_L1TP_036029_19960612_20160924_01_T1,36,29,1996-06-12,06307500,31.3944,45.141275,-106.7713556,United States
LT05_L1TP_036029_19980805_20160922_01_T1,36,29,1998-08-05,06274300,70.104,44.3832907,-108.0362117,United States
LT05_L1TP_036029_19980805_20160922_01_T1,36,29,1998-08-05,06306300,39.9288,45.0091361,-106.8359444,United States
LT05_L1TP_036029_19990824_20160919_01_T1,36,29,1999-08-24,06287000,66.4464,45.31690278,-107.9188889,United States
LT05_L1TP_036029_20000420_20160918_01_T1,36,29,2000-04-20,06274300,76.5048,44.3832907,-108.0362117,United States
LT05_L1TP_036029_20000420_20160918_01_T1,36,29,2000-04-20,06279500,85.34400000000001,44.75856618,-108.1814972,United States
LT05_L1TP_036029_20010626_20160919_01_T1,36,29,2001-06-26,06287000,53.34,45.31690278,-107.9188889,United States
LT05_L1TP_036029_20010712_20160917_01_T1,36,29,2001-07-12,06274300,70.4088,44.3832907,-108.0362117,United States
LT05_L1TP_036029_20010712_20160917_01_T1,36,29,2001-07-12,06279500,85.03920000000001,44.75856618,-108.1814972,United States
LT05_L1TP_036029_20010712_20160917_01_T1,36,29,2001-07-12,06306300,32.6136,45.0091361,-106.8359444,United States
LT05_L1TP_036029_20020205_20160916_01_T1,36,29,2002-02-05,06279500,82.296,44.75856618,-108.1814972,United States
LT05_L1TP_036029_20021120_20160916_01_T1,36,29,2002-11-20,06287000,53.34,45.31690278,-107.9188889,United States
LT05_L1TP_036029_20030904_20160915_01_T1,36,29,2003-09-04,06274300,51.816,44.3832907,-108.0362117,United States
LT05_L1TP_036029_20031006_20160914_01_T1,36,29,2003-10-06,06306300,43.281600000000005,45.0091361,-106.8359444,United States
LT05_L1TP_036029_20050301_20160912_01_T1,36,29,2005-03-01,06287000,50.5968,45.31690278,-107.9188889,United States
LT05_L1TP_036029_20061115_20160908_01_T1,36,29,2006-11-15,06274300,55.168800000000005,44.3832907,-108.0362117,United States
LT05_L1TP_036029_20061115_20160908_01_T1,36,29,2006-11-15,06279500,83.82000000000001,44.75856618,-108.1814972,United States
LT05_L1TP_036029_20091006_20160905_01_T1,36,29,2009-10-06,06279500,84.73440000000001,44.75856618,-108.1814972,United States
LT05_L1TP_036029_20091006_20160905_01_T1,36,29,2009-10-06,06307500,37.7952,45.141275,-106.7713556,United States
LT05_L1TP_036029_20110505_20160901_01_T1,36,29,2011-05-05,06306300,30.35808,45.0091361,-106.8359444,United States
LT05_L1TP_036029_20110505_20160901_01_T1,36,29,2011-05-05,06306300,37.4904,45.0091361,-106.8359444,United States
LT05_L1TP_036029_20110505_20160901_01_T1,36,29,2011-05-05,06307500,30.3276,45.141275,-106.7713556,United States
LT05_L1TP_036030_19870908_20161003_01_T1,36,30,1987-09-08,06228000,35.3568,43.01051478,-108.3767701,United States
LT05_L1TP_036030_19880606_20161003_01_T1,36,30,1988-06-06,06228000,39.624,43.01051478,-108.3767701,United States
LT05_L1TP_036030_19880708_20161003_01_T1,36,30,1988-07-08,06259000,56.083200000000005,43.4249575,-108.1789858,United States
LT05_L1TP_036030_19910717_20161001_01_T1,36,30,1991-07-17,06259000,56.388000000000005,43.4249575,-108.1789858,United States
LT05_L1TP_036030_19920430_20160929_01_T1,36,30,1992-04-30,06259000,56.388000000000005,43.4249575,-108.1789858,United States
LT05_L1TP_036030_19920804_20160928_01_T1,36,30,1992-08-04,06227600,49.9872,43.14277778,-108.7088889,United States
LT05_L1TP_036030_19930706_20160927_01_T1,36,30,1993-07-06,06227600,61.5696,43.14277778,-108.7088889,United States
LT05_L1TP_036030_19930706_20160927_01_T1,36,30,1993-07-06,06233900,30.48,42.94634899,-108.5101094,United States
LT05_L1TP_036030_19940607_20160928_01_T1,36,30,1994-06-07,06236100,77.1144,43.1289722,-108.2248333,United States
LT05_L1TP_036030_19940810_20160927_01_T1,36,30,1994-08-10,06236100,76.8096,43.1289722,-108.2248333,United States
LT05_L1TP_036030_19950117_20160926_01_T1,36,30,1995-01-17,06235500,32.6136,42.9975,-108.3754167,United States
LT05_L1TP_036030_19950306_20160926_01_T1,36,30,1995-03-06,06236100,76.2,43.1289722,-108.2248333,United States
LT05_L1TP_036030_19950728_20160927_01_T1,36,30,1995-07-28,06236100,62.7888,43.1289722,-108.2248333,United States
LT05_L1TP_036030_19960612_20160924_01_T1,36,30,1996-06-12,06227600,74.9808,43.14277778,-108.7088889,United States
LT05_L1TP_036030_19960628_20160924_01_T1,36,30,1996-06-28,06236100,67.3608,43.1289722,-108.2248333,United States
LT05_L1TP_036030_19970106_20160924_01_T1,36,30,1997-01-06,06228000,38.1,43.01051478,-108.3767701,United States
LT05_L1TP_036030_19970530_20160924_01_T1,36,30,1997-05-30,06259000,59.436,43.4249575,-108.1789858,United States
LT05_L1TP_036030_19971021_20160923_01_T1,36,30,1997-10-21,06228000,45.110400000000006,43.01051478,-108.3767701,United States
LT05_L1TP_036030_19971021_20160923_01_T1,36,30,1997-10-21,06235500,48.768,42.9975,-108.3754167,United States
LT05_L1TP_036030_19980805_20160923_01_T1,36,30,1998-08-05,06227600,47.5488,43.14277778,-108.7088889,United States
LT05_L1TP_036030_19990128_20160923_01_T1,36,30,1999-01-28,06228000,37.4904,43.01051478,-108.3767701,United States
LT05_L1TP_036030_19990909_20160919_01_T1,36,30,1999-09-09,06227600,38.4048,43.14277778,-108.7088889,United States
LT05_L1TP_036030_20000420_20160919_01_T1,36,30,2000-04-20,06236100,74.0664,43.1289722,-108.2248333,United States
LT05_L1TP_036030_20010626_20160917_01_T1,36,30,2001-06-26,06259000,56.997600000000006,43.4249575,-108.1789858,United States
LT05_L1TP_036030_20020221_20160916_01_T1,36,30,2002-02-21,06259000,56.692800000000005,43.4249575,-108.1789858,United States
LT05_L1TP_036030_20020613_20160916_01_T1,36,30,2002-06-13,06236100,67.056,43.1289722,-108.2248333,United States
LT05_L1TP_036030_20030702_20160915_01_T1,36,30,2003-07-02,06259000,56.083200000000005,43.4249575,-108.1789858,United States
LT05_L1TP_036030_20031107_20160914_01_T1,36,30,2003-11-07,06236100,55.473600000000005,43.1289722,-108.2248333,United States
LT05_L1TP_036030_20041008_20160913_01_T1,36,30,2004-10-08,06228000,43.891200000000005,43.01051478,-108.3767701,United States
LT05_L1TP_036030_20050621_20160912_01_T1,36,30,2005-06-21,06227600,75.5904,43.14277778,-108.7088889,United States
LT05_L1TP_036030_20050621_20160912_01_T1,36,30,2005-06-21,06228000,40.2336,43.01051478,-108.3767701,United States
LT05_L1TP_036030_20070830_20160907_01_T1,36,30,2007-08-30,06259000,58.52160000000001,43.4249575,-108.1789858,United States
LT05_L1TP_036030_20090904_20160904_01_T1,36,30,2009-09-04,06227600,35.9664,43.14277778,-108.7088889,United States
LT05_L1TP_036030_20091006_20160905_01_T1,36,30,2009-10-06,06236100,71.3232,43.1289722,-108.2248333,United States
LT05_L1TP_036030_20091123_20160903_01_T1,36,30,2009-11-23,06235500,42.367200000000004,42.9975,-108.3754167,United States
LT05_L1TP_036030_20110606_20160901_01_T1,36,30,2011-06-06,06227600,79.8576,43.14277778,-108.7088889,United States
LT05_L1TP_036030_20110809_20160831_01_T1,36,30,2011-08-09,06235500,42.367200000000004,42.9975,-108.3754167,United States
LT05_L1TP_036030_20110926_20160830_01_T1,36,30,2011-09-26,06236100,54.559200000000004,43.1289722,-108.2248333,United States
LT05_L1TP_036031_19880708_20161003_01_T1,36,31,1988-07-08,09217000,71.628,41.51635366,-109.4490234,United States
LT05_L1TP_036031_19920820_20160928_01_T1,36,31,1992-08-20,09217000,59.7408,41.51635366,-109.4490234,United States
LT05_L1TP_036031_19961002_20160924_01_T1,36,31,1996-10-02,09217000,72.5424,41.51635366,-109.4490234,United States
LT05_L1TP_036031_19970106_20160925_01_T1,36,31,1997-01-06,09217000,73.152,41.51635366,-109.4490234,United States
LT05_L1TP_036031_19990909_20160919_01_T1,36,31,1999-09-09,09217000,75.2856,41.51635366,-109.4490234,United States
LT05_L1TP_036031_19991214_20160919_01_T1,36,31,1999-12-14,09217000,59.1312,41.51635366,-109.4490234,United States
LT05_L1TP_036031_20000131_20160918_01_T1,36,31,2000-01-31,09217000,76.8096,41.51635366,-109.4490234,United States
LT05_L1TP_036031_20010712_20160917_01_T1,36,31,2001-07-12,09217000,64.61760000000001,41.51635366,-109.4490234,United States
LT05_L1TP_036031_20070830_20160908_01_T1,36,31,2007-08-30,09217000,63.3984,41.51635366,-109.4490234,United States
LT05_L1TP_036031_20090312_20160908_01_T1,36,31,2009-03-12,09217000,64.00800000000001,41.51635366,-109.4490234,United States
LT05_L1TP_036032_19840526_20161004_01_T1,36,32,1984-05-26,09306900,38.1,40.0649641,-109.6356923,United States
LT05_L1TP_036032_19850529_20161004_01_T1,36,32,1985-05-29,09306290,33.528,40.17969335,-108.5653775,United States
LT05_L1TP_036032_19850529_20161004_01_T1,36,32,1985-05-29,09306900,35.3568,40.0649641,-109.6356923,United States
LT05_L1TP_036032_19850614_20161004_01_T1,36,32,1985-06-14,09261000,107.89920000000001,40.40940757,-109.2354043,United States
LT05_L1TP_036032_19850801_20161004_01_T1,36,32,1985-08-01,09306900,34.1376,40.0649641,-109.6356923,United States
LT05_L1TP_036032_19870401_20161003_01_T1,36,32,1987-04-01,09304800,38.4048,40.0225833,-108.1199444,United States
LT05_L1TP_036032_19870908_20161002_01_T1,36,32,1987-09-08,09304800,38.4048,40.0225833,-108.1199444,United States
LT05_L1TP_036032_19870908_20161002_01_T1,36,32,1987-09-08,09306290,36.8808,40.17969335,-108.5653775,United States
LT05_L1TP_036032_19870924_20161003_01_T1,36,32,1987-09-24,09306500,37.4904,39.97885629,-109.1787269,United States
LT05_L1TP_036032_19910903_20160929_01_T1,36,32,1991-09-03,09251000,42.062400000000004,40.50274666,-108.0334152,United States
LT05_L1TP_036032_19920804_20160929_01_T1,36,32,1992-08-04,09234500,37.7952,40.90829296,-109.422914,United States
LT05_L1TP_036032_19920804_20160929_01_T1,36,32,1992-08-04,09251000,45.72,40.50274666,-108.0334152,United States
LT05_L1TP_036032_19921007_20160928_01_T1,36,32,1992-10-07,09304800,37.4904,40.0225833,-108.1199444,United States
LT05_L1TP_036032_19921007_20160928_01_T1,36,32,1992-10-07,09306500,33.528,39.97885629,-109.1787269,United States
LT05_L1TP_036032_19921210_20160928_01_T1,36,32,1992-12-10,09261000,77.724,40.40940757,-109.2354043,United States
LT05_L1TP_036032_19930519_20160928_01_T1,36,32,1993-05-19,09260000,30.48,40.54901667,-108.4243222,United States
LT05_L1TP_036032_19930519_20160928_01_T1,36,32,1993-05-19,09306500,38.7096,39.97885629,-109.1787269,United States
LT05_L1TP_036032_19930722_20160928_01_T1,36,32,1993-07-22,09306290,38.7096,40.17969335,-108.5653775,United States
LT05_L1TP_036032_19931026_20160927_01_T1,36,32,1993-10-26,09260050,115.82400000000001,40.45163387,-108.525101,United States
LT05_L1TP_036032_19940114_20160927_01_T1,36,32,1994-01-14,09304800,31.6992,40.0225833,-108.1199444,United States
LT05_L1TP_036032_19940623_20160927_01_T1,36,32,1994-06-23,09261000,76.2,40.40940757,-109.2354043,United States
LT05_L1TP_036032_19940826_20160926_01_T1,36,32,1994-08-26,09234500,40.8432,40.90829296,-109.422914,United States
LT05_L1TP_036032_19941130_20160926_01_T1,36,32,1994-11-30,09261000,76.2,40.40940757,-109.2354043,United States
LT05_L1TP_036032_19941130_20160926_01_T1,36,32,1994-11-30,09306500,39.624,39.97885629,-109.1787269,United States
LT05_L1TP_036032_19950712_20160926_01_T1,36,32,1995-07-12,09306290,31.3944,40.17969335,-108.5653775,United States
LT05_L1TP_036032_19950829_20160926_01_T1,36,32,1995-08-29,09234500,41.757600000000004,40.90829296,-109.422914,United States
LT05_L1TP_036032_19950829_20160926_01_T1,36,32,1995-08-29,09261000,80.772,40.40940757,-109.2354043,United States
LT05_L1TP_036032_19950914_20160926_01_T1,36,32,1995-09-14,09251000,43.891200000000005,40.50274666,-108.0334152,United States
LT05_L1TP_036032_19960612_20160924_01_T1,36,32,1996-06-12,09306305,50.292,40.10330967,-108.7162156,United States
LT05_L1TP_036032_19970514_20160923_01_T1,36,32,1997-05-14,09260000,30.1752,40.54901667,-108.4243222,United States
LT05_L1TP_036032_19970514_20160923_01_T1,36,32,1997-05-14,09306500,37.1856,39.97885629,-109.1787269,United States
LT05_L1TP_036032_19971021_20160924_01_T1,36,32,1997-10-21,09251100,57.607200000000006,40.46080078,-108.4256528,United States
LT05_L1TP_036032_19980109_20160923_01_T1,36,32,1998-01-09,09261000,91.44,40.40940757,-109.2354043,United States
LT05_L1TP_036032_19981008_20160923_01_T1,36,32,1998-10-08,09251000,46.9392,40.50274666,-108.0334152,United States
LT05_L1TP_036032_19990128_20160922_01_T1,36,32,1999-01-28,09251000,50.292,40.50274666,-108.0334152,United States
LT05_L1TP_036032_19990723_20160923_01_T1,36,32,1999-07-23,09306500,39.0144,39.97885629,-109.1787269,United States
LT05_L1TP_036032_19991112_20160923_01_T1,36,32,1999-11-12,09304800,41.757600000000004,40.0225833,-108.1199444,United States
LT05_L1TP_036032_20000420_20160918_01_T1,36,32,2000-04-20,09251100,64.00800000000001,40.46080078,-108.4256528,United States
LT05_L1TP_036032_20010322_20160918_01_T1,36,32,2001-03-22,09306305,45.72,40.10330967,-108.7162156,United States
LT05_L1TP_036032_20010525_20160918_01_T1,36,32,2001-05-25,09234500,49.3776,40.90829296,-109.422914,United States
LT05_L1TP_036032_20010829_20160917_01_T1,36,32,2001-08-29,09261000,73.7616,40.40940757,-109.2354043,United States
LT05_L1TP_036032_20010829_20160917_01_T1,36,32,2001-08-29,09306500,37.1856,39.97885629,-109.1787269,United States
LT05_L1TP_036032_20011016_20160917_01_T1,36,32,2001-10-16,09260050,49.3776,40.45163387,-108.525101,United States
LT05_L1TP_036032_20020731_20160916_01_T1,36,32,2002-07-31,09306290,35.052,40.17969335,-108.5653775,United States
LT05_L1TP_036032_20040720_20160913_01_T1,36,32,2004-07-20,09306290,37.7952,40.17969335,-108.5653775,United States
LT05_L1TP_036032_20050520_20160912_01_T1,36,32,2005-05-20,09261000,106.68,40.40940757,-109.2354043,United States
LT05_L1TP_036032_20061115_20160911_01_T1,36,32,2006-11-15,09306290,37.7952,40.17969335,-108.5653775,United States
LT05_L1TP_036032_20070627_20160908_01_T1,36,32,2007-06-27,09234500,34.7472,40.90829296,-109.422914,United States
LT05_L1TP_036032_20070830_20160907_01_T1,36,32,2007-08-30,09260050,34.4424,40.45163387,-108.525101,United States
