LANDSAT_ID,PATH,ROW,date,site_no,width_sv,lat,lon,country
LT05_L1TP_017038_19870428_20161003_01_T1,17,38,1987-04-28,02225500,35.9664,32.07852776,-82.1773432,United States
LT05_L1TP_017038_19890706_20161002_01_T1,17,38,1989-07-06,02215500,86.25840000000001,31.9201826,-82.6740274,United States
LT05_L1TP_017038_19890706_20161002_01_T1,17,38,1989-07-06,02227500,129.54000000000002,31.45132604,-82.054561,United States
LT05_L1TP_017038_19890908_20161002_01_T1,17,38,1989-09-08,02225500,40.8432,32.07852776,-82.1773432,United States
LT05_L1TP_017038_19940125_20160927_01_T1,17,38,1994-01-25,02226500,56.388000000000005,31.2382737,-82.3245711,United States
LT05_L1TP_017038_19940125_20160927_01_T1,17,38,1994-01-25,02228000,201.168,31.22064144,-81.8656651,United States
LT05_L1TP_017038_19940906_20160927_01_T1,17,38,1994-09-06,02225500,35.052,32.07852776,-82.1773432,United States
LT05_L1TP_017038_19950707_20160927_01_T1,17,38,1995-07-07,02202500,42.062400000000004,32.19159045,-81.4159454,United States
LT05_L1TP_017038_19960420_20160924_01_T1,17,38,1996-04-20,02202500,150.876,32.19159045,-81.4159454,United States
LT05_L1TP_017038_19970218_20160924_01_T1,17,38,1997-02-18,02202500,167.64000000000001,32.19159045,-81.4159454,United States
LT05_L1TP_017038_19970610_20160923_01_T1,17,38,1997-06-10,02226000,117.04320000000001,31.6546586,-81.827892,United States
LT05_L1TP_017038_19970610_20160923_01_T1,17,38,1997-06-10,02226500,31.6992,31.2382737,-82.3245711,United States
LT05_L1TP_017038_19970610_20160923_01_T1,17,38,1997-06-10,02228000,54.254400000000004,31.22064144,-81.8656651,United States
LT05_L1TP_017038_19980512_20160923_01_T1,17,38,1998-05-12,02215500,111.86160000000001,31.9201826,-82.6740274,United States
LT05_L1TP_017038_19980512_20160923_01_T1,17,38,1998-05-12,02226500,52.1208,31.2382737,-82.3245711,United States
LT05_L1TP_017038_20000126_20160919_01_T1,17,38,2000-01-26,02202500,56.997600000000006,32.19159045,-81.4159454,United States
LT05_L1TP_017038_20000602_20160918_01_T1,17,38,2000-06-02,02202500,42.367200000000004,32.19159045,-81.4159454,United States
LT05_L1TP_017038_20010418_20160919_01_T1,17,38,2001-04-18,02225500,38.7096,32.07852776,-82.1773432,United States
LT05_L1TP_017038_20020710_20160916_01_T1,17,38,2002-07-10,02228000,30.48,31.22064144,-81.8656651,United States
LT05_L1TP_017038_20050920_20160912_01_T1,17,38,2005-09-20,02202500,41.757600000000004,32.19159045,-81.4159454,United States
LT05_L1TP_017038_20081014_20160905_01_T1,17,38,2008-10-14,02226000,47.244,31.6546586,-81.827892,United States
LT05_L1TP_017038_20081217_20160908_01_T1,17,38,2008-12-17,02226500,155.1432,31.2382737,-82.3245711,United States
LT05_L1TP_017038_20081217_20160908_01_T1,17,38,2008-12-17,02228000,310.896,31.22064144,-81.8656651,United States
LT05_L1TP_017038_20090408_20160905_01_T1,17,38,2009-04-08,02225000,1377.6960000000001,31.9390829,-82.3534601,United States
LT05_L1TP_017038_20100902_20160831_01_T1,17,38,2010-09-02,02202500,43.586400000000005,32.19159045,-81.4159454,United States
LT05_L1TP_017038_20101004_20160831_01_T1,17,38,2010-10-04,02215500,93.8784,31.9201826,-82.6740274,United States
LT05_L1TP_017038_20101004_20160831_01_T1,17,38,2010-10-04,02224500,110.33760000000001,32.19129079,-82.6331903,United States
LT05_L1TP_017038_20101020_20160831_01_T1,17,38,2010-10-20,02228000,35.052,31.22064144,-81.8656651,United States
LT05_L1TP_017038_20110719_20160831_01_T1,17,38,2011-07-19,02202500,42.367200000000004,32.19159045,-81.4159454,United States
LT05_L1TP_017038_20111108_20160830_01_T1,17,38,2011-11-08,02202500,41.148,32.19159045,-81.4159454,United States
LT05_L1TP_017039_19860324_20161004_01_T1,17,39,1986-03-24,02320500,105.156,29.955785,-82.9276278,United States
LT05_L1TP_017039_19860714_20161004_01_T1,17,39,1986-07-14,02246025,79.8576,30.0825,-81.8094444,United States
LT05_L1TP_017039_19860714_20161004_01_T1,17,39,1986-07-14,02246025,82.9056,30.0825,-81.8094444,United States
LT05_L1TP_017039_19860714_20161004_01_T1,17,39,1986-07-14,02246025,81.0768,30.0825,-81.8094444,United States
LT05_L1TP_017039_19860714_20161004_01_T1,17,39,1986-07-14,02246025,83.51520000000001,30.0825,-81.8094444,United States
LT05_L1TP_017039_19860714_20161004_01_T1,17,39,1986-07-14,02315550,30.1752,30.3929988,-82.9331875,United States
LT05_L1TP_017039_19870106_20161003_01_T1,17,39,1987-01-06,02315550,53.0352,30.3929988,-82.9331875,United States
LT05_L1TP_017039_19870106_20161003_01_T1,17,39,1987-01-06,02319500,94.488,30.38466196,-83.1718058,United States
LT05_L1TP_017039_19870428_20161003_01_T1,17,39,1987-04-28,02320500,100.584,29.955785,-82.9276278,United States
LT05_L1TP_017039_19880329_20161003_01_T1,17,39,1988-03-29,02315550,52.4256,30.3929988,-82.9331875,United States
LT05_L1TP_017039_19880329_20161003_01_T1,17,39,1988-03-29,02319500,96.012,30.38466196,-83.1718058,United States
LT05_L1TP_017039_19881108_20161002_01_T1,17,39,1988-11-08,02320500,79.8576,29.955785,-82.9276278,United States
LT05_L1TP_017039_19881108_20161002_01_T1,17,39,1988-11-08,02322500,42.976800000000004,29.84884769,-82.7151204,United States
LT05_L1TP_017039_19930412_20160928_01_T1,17,39,1993-04-12,02231000,45.72,30.35884726,-82.0815013,United States
LT05_L1TP_017039_19960404_20160926_01_T1,17,39,1996-04-04,02320500,96.6216,29.955785,-82.9276278,United States
LT05_L1TP_017039_19961216_20160924_01_T1,17,39,1996-12-16,02321500,31.0896,29.9219073,-82.4262246,United States
LT05_L1TP_017039_19961216_20160924_01_T1,17,39,1996-12-16,02322500,43.891200000000005,29.84884769,-82.7151204,United States
LT05_L1TP_017039_19980325_20160923_01_T1,17,39,1998-03-25,02317620,95.4024,30.59826888,-83.073195,United States
LT05_L1TP_017039_20010824_20160917_01_T1,17,39,2001-08-24,02315500,35.9664,30.3257812,-82.7381826,United States
